date,avg_positive,avg_negative,avg_neutral,headline_count,close,next_close,stock_move_nextday,return_1d,price_vs_sma20,rsi_change
2024-12-13,0.5074,0.2952,0.1975,8,6051.08984375,6074.080078125,1,-2.6466639124200775e-05,0.007007065287024124,-0.02585893050849819
2024-12-16,0.9984,0.0,0.0016,2,6074.080078125,6050.60986328125,0,0.0037993543260221863,0.009124629659942606,2.598330692957539
2024-12-17,0.381,0.0616,0.5574,3,6050.60986328125,5872.16015625,0,-0.003863994965801476,0.003916186081783851,-4.015662185970363
2024-12-18,0.25,0.0011,0.7489,4,5872.16015625,5867.080078125,0,-0.02949284635160343,-0.025329753086437264,-20.04294355662001
2024-12-19,0.3339,0.333,0.3331,3,5867.080078125,5930.85009765625,1,-0.0008651123249070469,-0.025768450352487114,-0.3964422390754123
2024-12-20,0.4,0.5995,0.0005,5,5930.85009765625,5974.06982421875,1,0.010869123768910471,-0.015033354278287468,7.845892959568012
2024-12-23,0.996,0.0001,0.0038,2,5974.06982421875,6040.0400390625,1,0.007287273468533639,-0.007894599504330585,4.592914777562115
2024-12-24,0.0011,0.0598,0.9391,1,6040.0400390625,6037.58984375,0,0.01104275925539211,0.0026224936609872077,6.08395128092382
2024-12-26,0.3337,0.3533,0.313,3,6037.58984375,5970.83984375,0,-0.00040565878647391695,0.0020830306245803697,-0.2676058328943256
2024-12-27,0.0598,0.0,0.9402,1,5970.83984375,5906.93994140625,0,-0.011055736101235558,-0.008766227626143779,-6.847928841178735
